part_id,vehicle_model,variant,service_date,qty_used,service_type,week_number,month,year
PART-TIMCHAIN,TATA_NEXON,2023,2023-09-23,1,Periodic,38,9,2023
PART-TIMCHAIN,TATA_NEXON,2023,2023-09-24,2,Repair,38,9,2023
PART-TIMCHAIN,TATA_NEXON,2023,2023-09-25,1,Repair,39,9,2023
PART-TIMCHAIN,TATA_NEXON,2023,2023-10-02,1,Campaign,40,10,2023
PART-TIMCHAIN,TATA_NEXON,2023,2023-10-06,1,Periodic,40,10,2023
PART-TIMCHAIN,TATA_NEXON,2023,2023-10-07,1,Campaign,40,10,2023
PART-TIMCHAIN,TATA_NEXON,2023,2023-10-08,1,Periodic,40,10,2023
PART-TIMCHAIN,TATA_NEXON,2023,2023-10-15,1,Periodic,41,10,2023
PART-TIMCHAIN,TATA_NEXON,2023,2023-10-16,1,Periodic,42,10,2023
PART-TIMCHAIN,TATA_NEXON,2023,2023-10-18,1,Campaign,42,10,2023
PART-TIMCHAIN,TATA_NEXON,2023,2023-10-20,1,Periodic,42,10,2023
PART-TIMCHAIN,TATA_NEXON,2023,2023-10-24,1,Recall,43,10,2023
PART-TIMCHAIN,TATA_NEXON,2023,2023-10-25,1,Repair,43,10,2023
PART-TIMCHAIN,TATA_NEXON,2023,2023-10-30,2,Periodic,44,10,2023
PART-TIMCHAIN,TATA_NEXON,2023,2023-10-31,1,Campaign,44,10,2023
PART-TIMCHAIN,TATA_NEXON,2023,2023-11-01,1,Recall,44,11,2023
PART-TIMCHAIN,TATA_NEXON,2023,2023-11-02,1,Periodic,44,11,2023
PART-TIMCHAIN,TATA_NEXON,2023,2023-11-04,1,Periodic,44,11,2023
PART-TIMCHAIN,TATA_NEXON,2023,2023-11-05,3,Periodic,44,11,2023
PART-TIMCHAIN,TATA_NEXON,2023,2023-11-06,1,Recall,45,11,2023
PART-TIMCHAIN,TATA_NEXON,2023,2023-11-10,1,Periodic,45,11,2023
PART-TIMCHAIN,TATA_NEXON,2023,2023-11-11,2,Periodic,45,11,2023
PART-TIMCHAIN,TATA_NEXON,2023,2023-11-14,2,Periodic,46,11,2023
PART-TIMCHAIN,TATA_NEXON,2023,2023-11-18,1,Periodic,46,11,2023
PART-TIMCHAIN,TATA_NEXON,2023,2023-11-20,1,Campaign,47,11,2023
PART-TIMCHAIN,TATA_NEXON,2023,2023-11-27,1,Repair,48,11,2023
PART-TIMCHAIN,TATA_NEXON,2023,2023-12-03,1,Recall,48,12,2023
PART-TIMCHAIN,TATA_NEXON,2023,2023-12-21,1,Recall,51,12,2023
PART-TIMCHAIN,TATA_NEXON,2023,2023-12-28,1,Periodic,52,12,2023
PART-TIMCHAIN,TATA_NEXON,2023,2024-01-02,1,Recall,1,1,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-01-10,1,Repair,2,1,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-01-11,1,Periodic,2,1,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-01-12,1,Periodic,2,1,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-01-13,1,Periodic,2,1,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-01-14,1,Periodic,2,1,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-01-15,2,Recall,3,1,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-01-19,1,Recall,3,1,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-01-26,1,Recall,4,1,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-01-31,1,Recall,5,1,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-02-01,1,Repair,5,2,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-02-07,1,Campaign,6,2,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-02-12,1,Campaign,7,2,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-02-19,1,Recall,8,2,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-02-22,2,Periodic,8,2,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-03-03,2,Periodic,9,3,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-03-04,1,Recall,10,3,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-03-05,2,Repair,10,3,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-03-07,1,Periodic,10,3,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-03-08,1,Recall,10,3,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-03-09,1,Campaign,10,3,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-03-17,1,Periodic,11,3,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-03-23,2,Campaign,12,3,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-03-27,1,Periodic,13,3,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-03-28,1,Periodic,13,3,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-03-29,1,Repair,13,3,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-03-31,1,Campaign,13,3,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-04-07,1,Campaign,14,4,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-04-08,1,Campaign,15,4,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-04-10,1,Periodic,15,4,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-04-11,1,Campaign,15,4,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-04-12,1,Repair,15,4,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-04-14,1,Recall,15,4,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-04-17,1,Repair,16,4,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-04-19,1,Periodic,16,4,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-04-20,1,Campaign,16,4,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-04-23,1,Recall,17,4,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-04-24,1,Repair,17,4,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-04-27,1,Periodic,17,4,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-05-02,2,Periodic,18,5,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-05-07,1,Recall,19,5,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-05-11,1,Periodic,19,5,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-05-15,1,Campaign,20,5,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-05-18,1,Periodic,20,5,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-05-19,1,Repair,20,5,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-05-20,1,Repair,21,5,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-05-22,1,Campaign,21,5,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-05-23,1,Periodic,21,5,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-05-25,1,Recall,21,5,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-05-29,1,Periodic,22,5,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-05-30,1,Periodic,22,5,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-06-07,1,Periodic,23,6,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-06-11,1,Periodic,24,6,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-06-13,1,Periodic,24,6,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-06-14,1,Periodic,24,6,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-06-15,1,Repair,24,6,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-06-18,1,Repair,25,6,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-06-19,1,Periodic,25,6,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-06-22,1,Repair,25,6,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-06-26,1,Recall,26,6,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-06-28,1,Recall,26,6,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-06-29,1,Recall,26,6,2024
PART-TIMCHAIN,TATA_NEXON,2023,2024-06-30,1,Repair,26,6,2024
PART-TIMCHAIN,KIA_SELTOS,2022,2023-01-04,1,Periodic,1,1,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-01-05,1,Periodic,1,1,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-01-06,1,Campaign,1,1,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-01-07,1,Repair,1,1,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-01-08,1,Campaign,1,1,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-01-09,1,Recall,2,1,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-01-11,1,Periodic,2,1,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-01-12,1,Repair,2,1,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-01-15,1,Campaign,2,1,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-01-20,1,Periodic,3,1,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-01-21,1,Repair,3,1,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-01-22,1,Periodic,3,1,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-01-26,1,Recall,4,1,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-01-27,1,Repair,4,1,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-01-31,1,Periodic,5,1,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-02-05,1,Repair,5,2,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-02-06,1,Periodic,6,2,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-02-09,1,Campaign,6,2,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-02-14,1,Repair,7,2,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-02-15,1,Repair,7,2,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-02-17,1,Recall,7,2,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-02-18,1,Recall,7,2,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-02-22,1,Campaign,8,2,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-02-23,2,Campaign,8,2,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-02-28,1,Recall,9,2,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-03-01,1,Repair,9,3,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-03-05,1,Recall,9,3,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-03-07,1,Periodic,10,3,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-03-09,2,Repair,10,3,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-03-10,1,Campaign,10,3,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-03-12,1,Campaign,10,3,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-03-13,1,Repair,11,3,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-03-16,2,Repair,11,3,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-03-17,1,Periodic,11,3,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-03-19,1,Recall,11,3,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-03-24,1,Periodic,12,3,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-03-25,1,Periodic,12,3,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-03-29,1,Periodic,13,3,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-03-31,1,Recall,13,3,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-04-03,1,Periodic,14,4,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-04-04,1,Periodic,14,4,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-04-06,1,Repair,14,4,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-04-07,1,Repair,14,4,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-04-08,1,Recall,14,4,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-04-13,1,Periodic,15,4,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-04-14,1,Repair,15,4,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-04-24,1,Repair,17,4,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-04-27,1,Repair,17,4,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-04-28,1,Periodic,17,4,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-04-29,1,Campaign,17,4,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-05-04,1,Periodic,18,5,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-05-06,1,Repair,18,5,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-05-15,1,Periodic,20,5,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-05-16,1,Repair,20,5,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-05-23,1,Repair,21,5,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-05-25,1,Repair,21,5,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-06-03,1,Recall,22,6,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-06-04,1,Recall,22,6,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-06-05,1,Recall,23,6,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-06-08,1,Repair,23,6,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-06-12,1,Periodic,24,6,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-06-14,1,Periodic,24,6,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-06-15,1,Repair,24,6,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-06-19,1,Periodic,25,6,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-06-22,1,Periodic,25,6,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-06-24,1,Periodic,25,6,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-06-28,1,Campaign,26,6,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-06-30,1,Repair,26,6,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-07-01,1,Recall,26,7,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-07-02,1,Repair,26,7,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-07-03,1,Repair,27,7,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-07-04,1,Repair,27,7,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-07-05,1,Periodic,27,7,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-07-06,1,Campaign,27,7,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-07-08,1,Campaign,27,7,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-07-11,1,Periodic,28,7,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-07-17,3,Periodic,29,7,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-07-20,1,Periodic,29,7,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-07-21,1,Repair,29,7,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-07-22,1,Periodic,29,7,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-07-24,1,Campaign,30,7,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-07-25,1,Campaign,30,7,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-07-26,1,Campaign,30,7,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-07-29,1,Periodic,30,7,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-07-31,1,Repair,31,7,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-08-02,1,Repair,31,8,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-08-08,1,Recall,32,8,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-08-10,1,Repair,32,8,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-08-15,1,Recall,33,8,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-08-16,1,Repair,33,8,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-08-18,1,Repair,33,8,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-08-21,1,Campaign,34,8,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-08-25,1,Repair,34,8,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-08-26,1,Periodic,34,8,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-08-30,1,Recall,35,8,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-08-31,1,Repair,35,8,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-09-06,1,Periodic,36,9,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-09-10,1,Periodic,36,9,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-09-12,1,Campaign,37,9,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-09-13,1,Periodic,37,9,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-09-14,1,Repair,37,9,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-09-16,1,Campaign,37,9,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-09-27,1,Periodic,39,9,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-09-28,1,Periodic,39,9,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-10-03,1,Repair,40,10,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-10-09,1,Periodic,41,10,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-10-11,1,Periodic,41,10,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-10-12,1,Periodic,41,10,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-10-16,1,Repair,42,10,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-10-20,1,Repair,42,10,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-10-22,1,Periodic,42,10,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-10-27,1,Recall,43,10,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-10-30,1,Campaign,44,10,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-11-03,1,Periodic,44,11,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-11-04,1,Campaign,44,11,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-11-06,1,Recall,45,11,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-11-12,1,Periodic,45,11,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-11-13,1,Periodic,46,11,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-11-18,1,Periodic,46,11,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-11-23,1,Periodic,47,11,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-11-26,1,Recall,47,11,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-11-29,1,Repair,48,11,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-12-01,1,Repair,48,12,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-12-05,1,Campaign,49,12,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-12-17,1,Campaign,50,12,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-12-18,1,Repair,51,12,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-12-19,1,Recall,51,12,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-12-20,1,Repair,51,12,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-12-22,1,Periodic,51,12,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2023-12-23,1,Recall,51,12,2023
PART-TIMCHAIN,KIA_SELTOS,2022,2024-01-01,1,Repair,1,1,2024
PART-TIMCHAIN,KIA_SELTOS,2022,2024-01-11,1,Periodic,2,1,2024
PART-TIMCHAIN,KIA_SELTOS,2022,2024-01-12,1,Periodic,2,1,2024
PART-TIMCHAIN,KIA_SELTOS,2022,2024-01-17,1,Repair,3,1,2024
PART-TIMCHAIN,KIA_SELTOS,2022,2024-01-22,1,Periodic,4,1,2024
PART-TIMCHAIN,KIA_SELTOS,2022,2024-01-25,1,Periodic,4,1,2024
PART-TIMCHAIN,KIA_SELTOS,2022,2024-02-06,1,Periodic,6,2,2024
PART-TIMCHAIN,KIA_SELTOS,2022,2024-02-08,1,Recall,6,2,2024
PART-TIMCHAIN,KIA_SELTOS,2022,2024-02-13,1,Repair,7,2,2024
PART-TIMCHAIN,KIA_SELTOS,2022,2024-02-23,1,Campaign,8,2,2024
PART-TIMCHAIN,KIA_SELTOS,2022,2024-02-25,1,Campaign,8,2,2024
PART-TIMCHAIN,KIA_SELTOS,2022,2024-02-27,1,Recall,9,2,2024
PART-TIMCHAIN,KIA_SELTOS,2022,2024-03-14,1,Periodic,11,3,2024
PART-TIMCHAIN,KIA_SELTOS,2022,2024-03-15,1,Repair,11,3,2024
PART-TIMCHAIN,KIA_SELTOS,2022,2024-03-16,1,Recall,11,3,2024
PART-TIMCHAIN,KIA_SELTOS,2022,2024-03-20,1,Periodic,12,3,2024
PART-TIMCHAIN,KIA_SELTOS,2022,2024-03-21,1,Recall,12,3,2024
PART-TIMCHAIN,KIA_SELTOS,2022,2024-03-25,1,Campaign,13,3,2024
PART-TIMCHAIN,KIA_SELTOS,2022,2024-03-27,1,Periodic,13,3,2024
PART-TIMCHAIN,KIA_SELTOS,2022,2024-04-02,1,Periodic,14,4,2024
PART-TIMCHAIN,KIA_SELTOS,2022,2024-04-09,1,Campaign,15,4,2024
PART-TIMCHAIN,KIA_SELTOS,2022,2024-04-16,1,Campaign,16,4,2024
PART-TIMCHAIN,KIA_SELTOS,2022,2024-04-17,1,Recall,16,4,2024
PART-TIMCHAIN,KIA_SELTOS,2022,2024-04-20,1,Periodic,16,4,2024
PART-TIMCHAIN,KIA_SELTOS,2022,2024-04-21,1,Periodic,16,4,2024
PART-TIMCHAIN,KIA_SELTOS,2022,2024-04-23,1,Repair,17,4,2024
PART-TIMCHAIN,KIA_SELTOS,2022,2024-05-01,2,Periodic,18,5,2024
PART-TIMCHAIN,KIA_SELTOS,2022,2024-05-03,1,Recall,18,5,2024
PART-TIMCHAIN,KIA_SELTOS,2022,2024-05-06,1,Campaign,19,5,2024
PART-TIMCHAIN,KIA_SELTOS,2022,2024-05-07,1,Campaign,19,5,2024
PART-TIMCHAIN,KIA_SELTOS,2022,2024-05-10,1,Periodic,19,5,2024
PART-TIMCHAIN,KIA_SELTOS,2022,2024-05-15,1,Recall,20,5,2024
PART-TIMCHAIN,KIA_SELTOS,2022,2024-05-19,1,Campaign,20,5,2024
PART-TIMCHAIN,KIA_SELTOS,2022,2024-05-26,1,Repair,21,5,2024
PART-TIMCHAIN,KIA_SELTOS,2022,2024-05-28,1,Periodic,22,5,2024
PART-TIMCHAIN,KIA_SELTOS,2022,2024-05-31,1,Campaign,22,5,2024
PART-TIMCHAIN,KIA_SELTOS,2022,2024-06-04,1,Campaign,23,6,2024
PART-TIMCHAIN,KIA_SELTOS,2022,2024-06-06,1,Periodic,23,6,2024
PART-TIMCHAIN,KIA_SELTOS,2022,2024-06-09,1,Periodic,23,6,2024
PART-TIMCHAIN,KIA_SELTOS,2022,2024-06-18,1,Periodic,25,6,2024
PART-TIMCHAIN,KIA_SELTOS,2022,2024-06-20,1,Periodic,25,6,2024
PART-TIMCHAIN,KIA_SELTOS,2022,2024-06-25,2,Recall,26,6,2024
PART-TIMCHAIN,KIA_SELTOS,2022,2024-06-26,1,Periodic,26,6,2024
PART-TIMCHAIN,KIA_SELTOS,2022,2024-06-27,1,Campaign,26,6,2024
PART-TIMCHAIN,KIA_SELTOS,2022,2024-06-28,2,Periodic,26,6,2024
PART-CLUTCH,MARUTI_SWIFT,2021,2023-01-02,1,Periodic,1,1,2023
PART-CLUTCH,MARUTI_SWIFT,2021,2023-01-05,1,Recall,1,1,2023
PART-CLUTCH,MARUTI_SWIFT,2021,2023-01-07,1,Repair,1,1,2023
PART-CLUTCH,MARUTI_SWIFT,2021,2023-01-11,1,Repair,2,1,2023
PART-CLUTCH,MARUTI_SWIFT,2021,2023-01-16,1,Periodic,3,1,2023
PART-CLUTCH,MARUTI_SWIFT,2021,2023-01-17,3,Repair,3,1,2023
PART-CLUTCH,MARUTI_SWIFT,2021,2023-01-23,1,Repair,4,1,2023
PART-CLUTCH,MARUTI_SWIFT,2021,2023-01-30,1,Campaign,5,1,2023
PART-CLUTCH,MARUTI_SWIFT,2021,2023-01-31,1,Periodic,5,1,2023
PART-CLUTCH,MARUTI_SWIFT,2021,2023-02-02,1,Periodic,5,2,2023
PART-CLUTCH,MARUTI_SWIFT,2021,2023-02-07,1,Periodic,6,2,2023
PART-CLUTCH,MARUTI_SWIFT,2021,2023-02-08,1,Periodic,6,2,2023
PART-CLUTCH,MARUTI_SWIFT,2021,2023-02-13,1,Recall,7,2,2023
PART-CLUTCH,MARUTI_SWIFT,2021,2023-02-14,1,Repair,7,2,2023
PART-CLUTCH,MARUTI_SWIFT,2021,2023-02-16,1,Periodic,7,2,2023
PART-CLUTCH,MARUTI_SWIFT,2021,2023-02-21,1,Campaign,8,2,2023
PART-CLUTCH,MARUTI_SWIFT,2021,2023-02-27,1,Campaign,9,2,2023
PART-CLUTCH,MARUTI_SWIFT,2021,2023-03-01,4,Repair,9,3,2023
PART-CLUTCH,MARUTI_SWIFT,2021,2023-03-16,1,Periodic,11,3,2023
PART-CLUTCH,MARUTI_SWIFT,2021,2023-03-19,2,Recall,11,3,2023
PART-CLUTCH,MARUTI_SWIFT,2021,2023-03-21,2,Campaign,12,3,2023
PART-CLUTCH,MARUTI_SWIFT,2021,2023-03-24,1,Recall,12,3,2023
PART-CLUTCH,MARUTI_SWIFT,2021,2023-04-04,1,Recall,14,4,2023
PART-CLUTCH,MARUTI_SWIFT,2021,2023-04-05,1,Periodic,14,4,2023
PART-CLUTCH,MARUTI_SWIFT,2021,2023-04-07,1,Campaign,14,4,2023
PART-CLUTCH,MARUTI_SWIFT,2021,2023-04-08,1,Recall,14,4,2023
PART-CLUTCH,MARUTI_SWIFT,2021,2023-04-10,1,Campaign,15,4,2023
PART-CLUTCH,MARUTI_SWIFT,2021,2023-04-11,2,Periodic,15,4,2023
PART-CLUTCH,MARUTI_SWIFT,2021,2023-04-13,1,Periodic,15,4,2023
PART-CLUTCH,MARUTI_SWIFT,2021,2023-04-20,1,Repair,16,4,2023
PART-CLUTCH,MARUTI_SWIFT,2021,2023-04-22,1,Repair,16,4,2023
PART-CLUTCH,MARUTI_SWIFT,2021,2023-04-29,1,Recall,17,4,2023
PART-CLUTCH,MARUTI_SWIFT,2021,2023-05-03,1,Campaign,18,5,2023
PART-CLUTCH,MARUTI_SWIFT,2021,2023-05-05,1,Repair,18,5,2023
PART-CLUTCH,MARUTI_SWIFT,2021,2023-05-14,1,Periodic,19,5,2023
PART-CLUTCH,MARUTI_SWIFT,2021,2023-05-17,1,Periodic,20,5,2023
PART-CLUTCH,MARUTI_SWIFT,2021,2023-05-26,1,Periodic,21,5,2023
PART-CLUTCH,MARUTI_SWIFT,2021,2023-05-28,1,Repair,21,5,2023
PART-CLUTCH,MARUTI_SWIFT,2021,2023-06-09,1,Repair,23,6,2023
PART-CLUTCH,MARUTI_SWIFT,2021,2023-06-11,1,Recall,23,6,2023
PART-CLUTCH,MARUTI_SWIFT,2021,2023-06-12,1,Periodic,24,6,2023
